Time [s],Value
0.000263000000000,0b  1111  1111  1111  1111
0.000431125000000,0b  1111  1111  1111  1111
0.000447125000000,0b  1111  1111  1111  1111
0.000464500000000,0b  1111  1111  1111  1111
0.000521500000000,0b  1111  1111  1111  1111
0.000537500000000,0b  1111  1111  1111  1111
0.000554875000000,0b  1111  1111  1111  1111
0.000611750000000,0b  1111  1111  1111  1111
0.000627875000000,0b  1111  1111  1111  1111
0.000645250000000,0b  1111  1111  1111  1111
0.000702125000000,0b  1111  1111  1111  1111
0.000718250000000,0b  1111  1111  1111  1111
0.000735625000000,0b  1111  1111  1111  1111
0.000792500000000,0b  1111  1111  1111  1111
0.000808500000000,0b  1111  1111  1111  1111
0.000825875000000,0b  1111  1111  1111  1111
0.000882750000000,0b  1111  1111  1111  1111
0.000898875000000,0b  1111  1111  1111  1111
0.000916250000000,0b  1111  1111  1111  1111
0.000973125000000,0b  1111  1111  1111  1111
0.000989125000000,0b  1111  1111  1111  1111
0.001006500000000,0b  1111  1111  1111  1111
0.001063375000000,0b  1111  1111  1111  1111
0.001079500000000,0b  1111  1111  1111  1111
0.001096875000000,0b  1111  1111  1111  1111
0.001153750000000,0b  1111  1111  1111  1111
0.001169875000000,0b  1111  1111  1111  1111
0.001187250000000,0b  1111  1111  1111  1111
0.001244125000000,0b  1111  1111  1111  1111
0.001260250000000,0b  1111  1111  1111  1111
0.001277625000000,0b  1111  1111  1111  1111
0.001334500000000,0b  1111  1111  1111  1111
0.001350500000000,0b  1111  1111  1111  1111
0.001367875000000,0b  1111  1111  1111  1111
0.001424750000000,0b  1111  1111  1111  1111
0.001440875000000,0b  1111  1111  1111  1111
0.001458250000000,0b  1111  1111  1111  1111
0.001515125000000,0b  1111  1111  1111  1111
0.001531250000000,0b  1111  1111  1111  1111
0.001548625000000,0b  1111  1111  1111  1111
0.001605500000000,0b  1111  1111  1111  1111
0.001621625000000,0b  1111  1111  1111  1111
0.001639000000000,0b  1111  1111  1111  1111
0.001695875000000,0b  1111  1111  1111  1111
0.001711875000000,0b  1111  1111  1111  1111
0.001729375000000,0b  1111  1111  1111  1111
0.001786250000000,0b  1111  1111  1111  1111
0.001802250000000,0b  1111  1111  1111  1111
0.001819625000000,0b  1111  1111  1111  1111
0.001876500000000,0b  1111  1111  1111  1111
0.001892625000000,0b  1111  1111  1111  1111
0.001910000000000,0b  1111  1111  1111  1111
0.001966875000000,0b  1111  1111  1111  1111
0.001982875000000,0b  1111  1111  1111  1111
0.002000375000000,0b  1111  1111  1111  1111
0.002057250000000,0b  1111  1111  1111  1111
0.002073250000000,0b  1111  1111  1111  1111
0.002090625000000,0b  1111  1111  1111  1111
0.002147500000000,0b  1111  1111  1111  1111
0.002163625000000,0b  1111  1111  1111  1111
0.002181000000000,0b  1111  1111  1111  1111
0.002237875000000,0b  1111  1111  1111  1111
0.002253875000000,0b  1111  1111  1111  1111
0.002271250000000,0b  1111  1111  1111  1111
0.002328125000000,0b  1111  1111  1111  1111
0.002344250000000,0b  1111  1111  1111  1111
0.002361625000000,0b  1111  1111  1111  1111
0.002418500000000,0b  1111  1111  1111  1111
0.002434500000000,0b  1111  1111  1111  1111
0.002451875000000,0b  1111  1111  1111  1111
0.002508750000000,0b  1111  1111  1111  1111
0.002524875000000,0b  1111  1111  1111  1111
0.002542250000000,0b  1111  1111  1111  1111
0.002668375000000,0b  1111  1111  1111  1111
0.002691000000000,0b  1111  1111  1111  1111
0.002707125000000,0b  1111  1111  1111  1111
0.002724625000000,0b  1111  1111  1111  1111
0.002742250000000,0b  1111  1111  1111  1111
0.002759750000000,0b  1111  1111  1111  1111
0.002777375000000,0b  1111  1111  1111  1111
0.002794875000000,0b  1111  1111  1111  1111
0.002812500000000,0b  1111  1111  1111  1111
0.002827875000000,0b  1111  1111  1111  1111
0.002863625000000,0b  1111  1111  1111  1111
0.002882500000000,0b  1111  1111  1111  1111
0.002948000000000,0b  1111  1111  1111  1111
0.002966875000000,0b  1111  1111  1111  1111
0.003024250000000,0b  1111  1111  1111  1111
0.003043125000000,0b  1111  1111  1111  1111
0.003087000000000,0b  1111  1111  1111  1111
0.003103125000000,0b  1111  1111  1111  1111
0.003120500000000,0b  1111  1111  1111  1111
0.003164375000000,0b  1111  1111  1111  1111
0.003180375000000,0b  1111  1111  1111  1111
0.003197750000000,0b  1111  1111  1111  1111
0.003245125000000,0b  1111  1111  1111  1111
0.003261250000000,0b  1111  1111  1111  1111
0.003278625000000,0b  1111  1111  1111  1111
0.003322500000000,0b  1111  1111  1111  1111
0.003338625000000,0b  1111  1111  1111  1111
0.003356000000000,0b  1111  1111  1111  1111
0.003399875000000,0b  1111  1111  1111  1111
0.003415875000000,0b  1111  1111  1111  1111
0.003486750000000,0b  1111  1111  1111  1111
0.003591750000000,0b  1111  1111  1111  1111
0.003594750000000,0b  1111  1111  1111  1111
0.003669000000000,0b  1111  1111  1111  1111
0.003731875000000,0b  1111  1111  1111  1111
0.003747875000000,0b  1111  1111  1111  1111
0.003809125000000,0b  1111  1111  1111  1111
0.003825250000000,0b  1111  1111  1111  1111
0.003890000000000,0b  1111  1111  1111  1111
0.003906125000000,0b  1111  1111  1111  1111
0.003967375000000,0b  1111  1111  1111  1111
0.003983375000000,0b  1111  1111  1111  1111
0.004044625000000,0b  1111  1111  1111  1111
0.004060750000000,0b  1111  1111  1111  1111
0.004131500000000,0b  1111  1111  1111  1111
0.004949125000000,0b  1111  1111  1111  1111
0.005074000000000,0b  1111  1111  1111  1110
0.005198875000000,0b  1111  1111  1111  1111
0.005323750000000,0b  1111  1111  1111  1110
0.005448625000000,0b  1111  1111  1111  1111
0.005573500000000,0b  1111  1111  1111  1110
0.005698375000000,0b  1111  1111  1111  1111
0.005823250000000,0b  1111  1111  1111  1110
0.005948125000000,0b  1111  1111  1111  1111
0.006073000000000,0b  1111  1111  1111  1110
0.006197875000000,0b  1111  1111  1111  1111
0.006322750000000,0b  1111  1111  1111  1110
0.006447625000000,0b  1111  1111  1111  1111
0.006572500000000,0b  1111  1111  1111  1110
0.006697375000000,0b  1111  1111  1111  1111
0.006822250000000,0b  1111  1111  1111  1110
0.006947125000000,0b  1111  1111  1111  1111
0.007072000000000,0b  1111  1111  1111  1110
0.007196875000000,0b  1111  1111  1111  1111
0.007321750000000,0b  1111  1111  1111  1110
0.007446625000000,0b  1111  1111  1111  1111
0.007571500000000,0b  1111  1111  1111  1110
0.007696375000000,0b  1111  1111  1111  1111
0.007821250000000,0b  1111  1111  1111  1110
0.007946125000000,0b  1111  1111  1111  1111
0.008071000000000,0b  1111  1111  1111  1110
0.008195875000000,0b  1111  1111  1111  1111
0.008320750000000,0b  1111  1111  1111  1110
0.008445625000000,0b  1111  1111  1111  1111
0.008570500000000,0b  1111  1111  1111  1111
0.008695375000000,0b  1111  1111  1111  1110
0.008820250000000,0b  1111  1111  1111  1111
0.008945125000000,0b  1111  1111  1111  1110
0.009070000000000,0b  1111  1111  1111  1110
0.009194875000000,0b  1111  1111  1111  1111
0.009319750000000,0b  1111  1111  1111  1111
0.009444625000000,0b  1111  1111  1111  1110
0.009569500000000,0b  1111  1111  1111  1110
0.009694375000000,0b  1111  1111  1111  1111
0.009819250000000,0b  1111  1111  1111  1111
0.009944125000000,0b  1111  1111  1111  1110
0.010069000000000,0b  1111  1111  1111  1111
0.010193875000000,0b  1111  1111  1111  1110
0.010318750000000,0b  1111  1111  1111  1111
0.010443625000000,0b  1111  1111  1111  1110
0.010568500000000,0b  1111  1111  1111  1110
0.010693375000000,0b  1111  1111  1111  1111
0.010818250000000,0b  1111  1111  1111  1111
0.010943125000000,0b  1111  1111  1111  1110
0.011068000000000,0b  1111  1111  1111  1111
0.011192875000000,0b  1111  1111  1111  1110
0.011317750000000,0b  1111  1111  1111  1110
0.011442625000000,0b  1111  1111  1111  1111
0.011567500000000,0b  1111  1111  1111  1110
0.011692375000000,0b  1111  1111  1111  1111
0.011817250000000,0b  1111  1111  1111  1110
0.011942125000000,0b  1111  1111  1111  1111
0.012067000000000,0b  1111  1111  1111  1111
0.012191875000000,0b  1111  1111  1111  1110
0.012316750000000,0b  1111  1111  1111  1110
0.012441625000000,0b  1111  1111  1111  1111
0.012566500000000,0b  1111  1111  1111  1110
0.012691375000000,0b  1111  1111  1111  1111
0.012816250000000,0b  1111  1111  1111  1111
0.012941125000000,0b  1111  1111  1111  1110
0.013066000000000,0b  1111  1111  1111  1111
0.013190875000000,0b  1111  1111  1111  1110
0.013315750000000,0b  1111  1111  1111  1110
0.013440625000000,0b  1111  1111  1111  1111
0.013565500000000,0b  1111  1111  1111  1111
0.013690375000000,0b  1111  1111  1111  1110
0.013815250000000,0b  1111  1111  1111  1110
0.013940125000000,0b  1111  1111  1111  1111
0.014065000000000,0b  1111  1111  1111  1111
0.014189875000000,0b  1111  1111  1111  1110
0.014314750000000,0b  1111  1111  1111  1110
0.014439625000000,0b  1111  1111  1111  1111
0.014564500000000,0b  1111  1111  1111  1111
0.014689375000000,0b  1111  1111  1111  1110
0.014814250000000,0b  1111  1111  1111  1111
0.014939125000000,0b  1111  1111  1111  1110
0.015064000000000,0b  1111  1111  1111  1111
0.015188875000000,0b  1111  1111  1111  1110
0.015313750000000,0b  1111  1111  1111  1111
0.015438625000000,0b  1111  1111  1111  1110
0.015563500000000,0b  1111  1111  1111  1110
0.015688375000000,0b  1111  1111  1111  1111
0.015813250000000,0b  1111  1111  1111  1111
0.015938125000000,0b  1111  1111  1111  1110
0.016063000000000,0b  1111  1111  1111  1111
0.016187875000000,0b  1111  1111  1111  1110
0.016312750000000,0b  1111  1111  1111  1111
0.016437625000000,0b  1111  1111  1111  1110
0.016562500000000,0b  1111  1111  1111  1110
0.016687375000000,0b  1111  1111  1111  1111
0.016812250000000,0b  1111  1111  1111  1111
0.016937125000000,0b  1111  1111  1111  1110
0.017062000000000,0b  1111  1111  1111  1111
0.017186875000000,0b  1111  1111  1111  1110
0.017311750000000,0b  1111  1111  1111  1111
0.017436625000000,0b  1111  1111  1111  1110
0.017561500000000,0b  1111  1111  1111  1111
0.017686375000000,0b  1111  1111  1111  1110
0.017811250000000,0b  1111  1111  1111  1110
